,org_pin,dst_pin,po_del,len,wid,dep,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,org_state,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,dst_state,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
11573,741223,614602,0,55.0,45.0,41.0,20295,10401,10473,PREMIUM,3 Day/s,8085,18,8085,1233,20295,WESTBENGAL,23.06993,88.655486,1,0,True,TAMILNADU,79.315,10.41,1,0,False
11574,122009,416112,1,48.1,40.4,38.9,15118,12475,19173,PREMIUM,4 Day/s,6160,18,6160,940,15119,HARYANA,28.3408889,76.7561944,0,0,True,MAHARASHTRA,16.4310833,74.1414444,1,0,True
11575,421101,416112,1,10.16,10.16,3.81,70,186,8742,PREMIUM,4 Day/s,220,18,220,34,186,MAHARASHTRA,19.3665278,73.1746389,1,0,True,MAHARASHTRA,16.4310833,74.1414444,1,0,True
11576,411020,416112,1,34.0,33.0,35.0,7854,5087,1858,PREMIUM,3 Day/s,1495,18,1495,228,7854,MAHARASHTRA,18.5588984,73.83418545,1,0,False,MAHARASHTRA,16.4310833,74.1414444,1,0,True
11577,411020,416112,1,34.0,33.0,35.0,7854,9539,20780,PREMIUM,3 Day/s,1835,18,1835,280,9539,MAHARASHTRA,18.5588984,73.83418545,1,0,False,MAHARASHTRA,16.4310833,74.1414444,1,0,True
11578,416112,122009,1,48.1,40.4,38.9,15118,12475,19173,PREMIUM,3 Day/s,5600,18,5600,854,15119,MAHARASHTRA,16.4310833,74.1414444,1,0,True,HARYANA,28.3408889,76.7561944,0,0,True
11579,431123,110045,0,33.7,32.2,18.0,3900,5056,5384,PREMIUM,2 Day/s,2595,18,2595,396,5056,MAHARASHTRA,18.728018499999997,76.050795,1,0,True,DELHI,28.596462,77.0905556,1,0,False
11580,431123,110045,0,33.7,32.2,18.0,3900,4834,9756,PREMIUM,2 Day/s,2370,18,2370,362,4834,MAHARASHTRA,18.728018499999997,76.050795,1,0,True,DELHI,28.596462,77.0905556,1,0,False
11581,110066,110045,0,34.0,33.0,6.0,1347,972,7608,PREMIUM,1 Day/s,300,18,300,46,1347,DELHI,28.5625556,77.1781389,1,0,False,DELHI,28.596462,77.0905556,1,0,False
11582,110073,110045,0,22.86,15.24,7.62,530,1192,1809,PREMIUM,1 Day/s,300,18,300,46,1192,DELHI,28.531999,76.936906,1,0,False,DELHI,28.596462,77.0905556,1,0,False
11583,110080,110045,0,48.1,40.4,38.9,15118,5449,3972,PREMIUM,1 Day/s,1500,18,1500,229,15119,DELHI,28.5069028,77.24120835,1,0,False,DELHI,28.596462,77.0905556,1,0,False
11584,110080,110045,0,48.1,40.4,38.9,15118,4622,1579,PREMIUM,1 Day/s,1500,18,1500,229,15119,DELHI,28.5069028,77.24120835,1,0,False,DELHI,28.596462,77.0905556,1,0,False
11585,515201,577102,0,17.7,10.1,10.1,361,576,18680,PREMIUM,4 Day/s,435,18,435,66,576,ANDHRAPRADESH,13.82316667,77.501402775,0,0,False,KARNATAKA,13.32494125,75.8029702,1,0,False
11586,581117,577102,0,36.7,30.0,28.9,6363,3621,2949,PREMIUM,4 Day/s,1240,18,1240,189,6364,KARNATAKA,15.2051016,75.37821255,1,0,True,KARNATAKA,13.32494125,75.8029702,1,0,False
11587,571426,577102,1,27.7,20.9,22.5,2605,1099,22537,PREMIUM,3 Day/s,645,18,645,98,2606,KARNATAKA,12.66,76.49,1,0,True,KARNATAKA,13.32494125,75.8029702,1,0,False
11588,689108,313003,1,30.0,30.0,10.0,1800,1560,8858,PREMIUM,5 Day/s,1115,19,1115,178,1800,KERALA,9.439931,76.4537465,0,0,True,RAJASTHAN,24.555,73.795,0,0,True
11589,689108,313003,1,30.0,30.0,10.0,1800,1202,4846,PREMIUM,5 Day/s,1115,19,1115,178,1800,KERALA,9.439931,76.4537465,0,0,True,RAJASTHAN,24.555,73.795,0,0,True
11590,495445,630303,1,34.0,33.0,6.0,1347,757,7814,PREMIUM,3 Day/s,870,18,870,133,1347,CHHATTISGARH,22.503075,82.511819,0,0,True,TAMILNADU,78.87,9.96,1,0,True
11591,221103,403729,1,30.0,30.0,10.0,1800,1319,2880,PREMIUM,5 Day/s,1115,18,1115,170,1800,UTTARPRADESH,25.3022778,82.9697778,0,0,True,GOA,15.2581389,73.9855,0,0,True
11592,221103,403729,1,30.0,30.0,10.0,1800,2020,1557,PREMIUM,5 Day/s,1360,18,1360,207,2020,UTTARPRADESH,25.3022778,82.9697778,0,0,True,GOA,15.2581389,73.9855,0,0,True
11593,688562,585324,1,33.7,32.2,18.0,3900,3634,22412,PREMIUM,5 Day/s,1215,19,1215,194,3907,KERALA,9.3690172,76.40975,0,0,True,KARNATAKA,17.384999999999998,77.255,1,0,True
11594,688562,585324,1,33.7,32.2,18.0,3900,5992,2443,PREMIUM,5 Day/s,1735,19,1735,277,5992,KERALA,9.3690172,76.40975,0,0,True,KARNATAKA,17.384999999999998,77.255,1,0,True
11595,585324,688562,1,33.7,32.2,18.0,3900,3634,22412,PREMIUM,3 Day/s,1215,18,1215,185,3907,KARNATAKA,17.384999999999998,77.255,1,0,True,KERALA,9.3690172,76.40975,0,0,True
11596,585324,688562,1,33.7,32.2,18.0,3900,5992,2443,PREMIUM,3 Day/s,1735,18,1735,265,5992,KARNATAKA,17.384999999999998,77.255,1,0,True,KERALA,9.3690172,76.40975,0,0,True
11597,305404,768028,0,21.7,11.5,6.6,329,368,3090,PREMIUM,6 Day/s,380,18,380,58,368,RAJASTHAN,25.96,75.15,0,0,True,ODISHA,21.33425,83.6191567,0,0,False
11598,700079,768028,1,68.58,33.02,35.56,16105,10377,1134,PREMIUM,4 Day/s,3485,18,3485,532,16106,WESTBENGAL,22.64,88.43,1,0,True,ODISHA,21.33425,83.6191567,0,0,False
11599,632009,732215,1,22.0,11.5,7.5,380,602,17252,PREMIUM,6 Day/s,625,18,625,95,602,TAMILNADU,12.93260555,79.23269164999999,1,0,False,WESTBENGAL,24.0004861,87.0012916,1,0,True
11600,732215,632009,1,22.0,11.5,7.5,380,602,17252,PREMIUM,3 Day/s,625,18,625,95,602,WESTBENGAL,24.0004861,87.0012916,1,0,True,TAMILNADU,12.93260555,79.23269164999999,1,0,False
11601,600082,580005,1,68.58,33.02,35.56,16105,15669,16610,PREMIUM,2 Day/s,3485,18,3485,532,16106,TAMILNADU,13.1168333,80.3306389,1,0,False,KARNATAKA,15.4963837,74.9781226,1,0,True
11602,580005,600082,1,68.58,33.02,35.56,16105,15669,16610,PREMIUM,2 Day/s,3485,18,3485,532,16106,KARNATAKA,15.4963837,74.9781226,1,0,True,TAMILNADU,13.1168333,80.3306389,1,0,False
11603,521340,761031,1,55.0,45.0,41.0,20295,10897,19408,PREMIUM,4 Day/s,8085,18,8085,1233,20295,ANDHRAPRADESH,16.58,81.29,0,0,True,ODISHA,19.63452825,85.0031835,0,0,True
11604,521340,761031,1,55.0,45.0,41.0,20295,24963,16831,PREMIUM,4 Day/s,9625,18,9625,1468,24963,ANDHRAPRADESH,16.58,81.29,0,0,True,ODISHA,19.63452825,85.0031835,0,0,True
11605,605601,691521,1,21.7,11.5,6.6,329,1044,8861,PREMIUM,5 Day/s,565,18,565,86,1044,TAMILNADU,12.005,79.535,1,0,True,KERALA,9.08,76.74,0,0,True
11606,680701,691521,1,15.16,15.16,7.0,321,714,5897,PREMIUM,2 Day/s,305,19,305,49,714,KERALA,10.3686528,76.1909028,0,0,True,KERALA,9.08,76.74,0,0,True
11607,691521,605601,1,21.7,11.5,6.6,329,1044,8861,PREMIUM,7 Day/s,565,19,565,90,1044,KERALA,9.08,76.74,0,0,True,TAMILNADU,12.005,79.535,1,0,True
11608,691521,680701,1,15.16,15.16,7.0,321,714,5897,PREMIUM,2 Day/s,305,19,305,49,714,KERALA,9.08,76.74,0,0,True,KERALA,10.3686528,76.1909028,0,0,True
11609,208005,142050,1,17.7,10.1,10.1,361,627,18304,PREMIUM,5 Day/s,435,18,435,66,627,UTTARPRADESH,26.4762778,80.3110833,0,0,False,PUNJAB,30.918105,74.94099,0,0,True
11610,208005,142050,1,17.7,10.1,10.1,361,571,15271,PREMIUM,5 Day/s,435,18,435,66,571,UTTARPRADESH,26.4762778,80.3110833,0,0,False,PUNJAB,30.918105,74.94099,0,0,True
11611,303007,142050,1,55.0,45.0,41.0,20295,24668,12003,PREMIUM,5 Day/s,5125,18,5125,782,24668,RAJASTHAN,26.732591,75.5420556,0,0,True,PUNJAB,30.918105,74.94099,0,0,True
11612,208005,473001,0,22.86,15.24,7.62,530,1207,3142,PREMIUM,4 Day/s,870,18,870,133,1207,UTTARPRADESH,26.4762778,80.3110833,0,0,False,MADHYAPRADESH,24.66526,77.360686,0,0,False
11613,142050,208005,1,17.7,10.1,10.1,361,627,18304,PREMIUM,2 Day/s,435,18,435,66,627,PUNJAB,30.918105,74.94099,0,0,True,UTTARPRADESH,26.4762778,80.3110833,0,0,False
11614,142050,208005,1,17.7,10.1,10.1,361,571,15271,PREMIUM,2 Day/s,435,18,435,66,571,PUNJAB,30.918105,74.94099,0,0,True,UTTARPRADESH,26.4762778,80.3110833,0,0,False
11615,473001,208005,0,22.86,15.24,7.62,530,1207,3142,PREMIUM,3 Day/s,870,18,870,133,1207,MADHYAPRADESH,24.66526,77.360686,0,0,False,UTTARPRADESH,26.4762778,80.3110833,0,0,False
11616,142050,303007,1,55.0,45.0,41.0,20295,24668,12003,PREMIUM,5 Day/s,5125,18,5125,782,24668,PUNJAB,30.918105,74.94099,0,0,True,RAJASTHAN,26.732591,75.5420556,0,0,True
11617,422209,411022,1,34.0,33.0,35.0,7854,5969,18627,PREMIUM,1 Day/s,1495,18,1495,228,7854,MAHARASHTRA,20.1391613,74.109816,1,0,True,MAHARASHTRA,18.50205556,73.9085,1,0,True
11618,431708,411022,1,17.7,10.1,10.1,361,723,4994,PREMIUM,2 Day/s,305,18,305,47,723,MAHARASHTRA,19.2,77.4,1,0,True,MAHARASHTRA,18.50205556,73.9085,1,0,True
11619,624802,604201,1,22.86,15.24,7.62,530,403,4183,PREMIUM,4 Day/s,305,18,305,47,531,TAMILNADU,10.44,78.11,1,0,True,TAMILNADU,12.38,79.26,1,0,True
11620,192231,783331,1,34.0,33.0,35.0,7854,1596,18957,PREMIUM,5 Day/s,4055,18,4055,619,7854,JAMMUANDKASHMIR,34.126103,74.64129750000001,0,1,False,ASSAM,26.097525,89.953539,0,1,True
11621,783331,192231,1,34.0,33.0,35.0,7854,1596,18957,PREMIUM,8 Day/s,4055,18,4055,619,7854,ASSAM,26.097525,89.953539,0,1,True,JAMMUANDKASHMIR,34.126103,74.64129750000001,0,1,False
11622,414203,581453,1,33.0,25.0,35.0,5775,3035,8686,PREMIUM,4 Day/s,3075,18,3075,469,5775,MAHARASHTRA,18.860895,75.201959,1,0,True,KARNATAKA,12.6155,74.8345,1,0,True
11623,585305,581453,1,68.58,33.02,35.56,16105,15128,9400,PREMIUM,2 Day/s,2295,18,2295,350,16106,KARNATAKA,17.4,77.42500000000001,1,0,True,KARNATAKA,12.6155,74.8345,1,0,True
11624,414203,400077,1,22.0,11.5,7.5,380,317,3720,PREMIUM,2 Day/s,220,18,220,34,380,MAHARASHTRA,18.860895,75.201959,1,0,True,MAHARASHTRA,19.0792222,72.9021944,1,0,True
11625,414203,421603,1,33.7,32.2,10.0,2170,2209,8648,PREMIUM,3 Day/s,560,18,560,85,2209,MAHARASHTRA,18.860895,75.201959,1,0,True,MAHARASHTRA,19.53501945,73.5835611,1,0,True
11626,444705,421603,0,33.7,32.2,18.0,3900,2494,21312,PREMIUM,4 Day/s,815,18,815,124,3907,MAHARASHTRA,21.125,77.255,1,0,False,MAHARASHTRA,19.53501945,73.5835611,1,0,True
11627,581453,585305,1,68.58,33.02,35.56,16105,15128,9400,PREMIUM,3 Day/s,2295,18,2295,350,16106,KARNATAKA,12.6155,74.8345,1,0,True,KARNATAKA,17.4,77.42500000000001,1,0,True
11628,518007,713339,1,22.86,15.24,7.62,530,1258,20073,PREMIUM,5 Day/s,870,18,870,133,1258,ANDHRAPRADESH,15.80177778,78.04855556,0,0,True,WESTBENGAL,23.673945,86.952395,1,0,True
11629,518007,713339,1,22.86,15.24,7.62,530,418,6288,PREMIUM,5 Day/s,625,18,625,95,531,ANDHRAPRADESH,15.80177778,78.04855556,0,0,True,WESTBENGAL,23.673945,86.952395,1,0,True
11630,226009,791125,0,21.7,11.5,6.6,329,1079,23101,PREMIUM,7 Day/s,870,18,870,133,1079,UTTARPRADESH,26.8074445,80.9121125,0,0,False,ARUNACHALPRADESH,28.173344,94.76532,0,1,True
11631,226009,791125,0,21.7,11.5,6.6,329,437,13212,PREMIUM,7 Day/s,380,18,380,58,437,UTTARPRADESH,26.8074445,80.9121125,0,0,False,ARUNACHALPRADESH,28.173344,94.76532,0,1,True
11632,571237,572138,1,15.16,15.16,7.0,321,64,5626,PREMIUM,4 Day/s,220,18,220,34,322,KARNATAKA,12.44947327,75.84641074999999,1,0,True,KARNATAKA,13.80859025,76.79317835,1,0,True
11633,571237,572138,1,15.16,15.16,7.0,321,244,10120,PREMIUM,4 Day/s,220,18,220,34,322,KARNATAKA,12.44947327,75.84641074999999,1,0,True,KARNATAKA,13.80859025,76.79317835,1,0,True
11634,535003,462046,0,48.1,40.4,38.9,15118,14236,1195,PREMIUM,3 Day/s,6160,18,6160,940,15119,ANDHRAPRADESH,18.122496,83.378271,0,0,False,MADHYAPRADESH,23.1082,77.5361,0,0,True
11635,402308,400612,1,33.7,32.2,18.0,3900,3897,7338,PREMIUM,3 Day/s,815,18,815,124,3907,MAHARASHTRA,18.4112699,73.3016002,1,0,True,MAHARASHTRA,19.1785601,73.038396,1,0,True
11636,402308,412203,1,27.7,20.9,22.5,2605,1735,7614,PREMIUM,3 Day/s,645,18,645,98,2606,MAHARASHTRA,18.4112699,73.3016002,1,0,True,MAHARASHTRA,18.509465,74.376341,1,0,True
11637,402308,412203,1,27.7,20.9,22.5,2605,2050,6046,PREMIUM,3 Day/s,645,18,645,98,2606,MAHARASHTRA,18.4112699,73.3016002,1,0,True,MAHARASHTRA,18.509465,74.376341,1,0,True
11638,711205,412203,1,17.7,10.1,10.1,361,975,3305,PREMIUM,5 Day/s,625,18,625,95,975,WESTBENGAL,22.6594444,88.3285,1,0,False,MAHARASHTRA,18.509465,74.376341,1,0,True
11639,274701,493445,1,15.16,15.16,7.0,321,707,18205,PREMIUM,4 Day/s,625,18,625,95,707,UTTARPRADESH,26.29,83.92,0,0,True,CHHATTISGARH,21.5,81.5,0,0,True
11640,274701,493445,1,15.16,15.16,7.0,321,889,21744,PREMIUM,4 Day/s,625,18,625,95,889,UTTARPRADESH,26.29,83.92,0,0,True,CHHATTISGARH,21.5,81.5,0,0,True
11641,493445,274701,1,15.16,15.16,7.0,321,707,18205,PREMIUM,5 Day/s,625,18,625,95,707,CHHATTISGARH,21.5,81.5,0,0,True,UTTARPRADESH,26.29,83.92,0,0,True
11642,493445,274701,1,15.16,15.16,7.0,321,889,21744,PREMIUM,5 Day/s,625,18,625,95,889,CHHATTISGARH,21.5,81.5,0,0,True,UTTARPRADESH,26.29,83.92,0,0,True
11643,754004,342305,1,33.7,32.2,18.0,3900,5233,11261,PREMIUM,7 Day/s,2830,18,2830,432,5233,ODISHA,20.1356803,86.0812378,0,0,True,RAJASTHAN,26.53625,72.96655,0,0,True
11644,364004,686003,1,22.0,11.5,7.5,380,394,16454,PREMIUM,3 Day/s,380,18,380,58,394,GUJARAT,21.76953425,72.1120597,0,0,True,KERALA,12.58838055,76.51571945,0,0,False
11645,364004,686003,1,22.0,11.5,7.5,380,1165,24259,PREMIUM,3 Day/s,870,18,870,133,1165,GUJARAT,21.76953425,72.1120597,0,0,True,KERALA,12.58838055,76.51571945,0,0,False
11646,628653,251001,0,27.7,20.9,22.5,2605,2464,11268,PREMIUM,4 Day/s,1605,18,1605,245,2606,TAMILNADU,8.373930000000001,77.934463,1,0,True,UTTARPRADESH,29.4688305,77.7094065,0,0,False
11647,305021,251001,1,22.86,15.24,7.62,530,495,6671,PREMIUM,2 Day/s,435,18,435,66,531,RAJASTHAN,26.6003293,74.6105123,0,0,True,UTTARPRADESH,29.4688305,77.7094065,0,0,False
11648,305021,251001,1,22.86,15.24,7.62,530,681,17969,PREMIUM,2 Day/s,435,18,435,66,681,RAJASTHAN,26.6003293,74.6105123,0,0,True,UTTARPRADESH,29.4688305,77.7094065,0,0,False
11649,628653,390021,1,33.0,25.0,35.0,5775,2444,6566,PREMIUM,4 Day/s,3075,18,3075,469,5775,TAMILNADU,8.373930000000001,77.934463,1,0,True,GUJARAT,22.3035833,73.1976944,0,0,True
11650,628653,390021,1,33.0,25.0,35.0,5775,2436,6786,PREMIUM,4 Day/s,3075,18,3075,469,5775,TAMILNADU,8.373930000000001,77.934463,1,0,True,GUJARAT,22.3035833,73.1976944,0,0,True
11651,251001,628653,0,27.7,20.9,22.5,2605,2464,11268,PREMIUM,3 Day/s,1605,18,1605,245,2606,UTTARPRADESH,29.4688305,77.7094065,0,0,False,TAMILNADU,8.373930000000001,77.934463,1,0,True
11652,390021,628653,1,33.0,25.0,35.0,5775,2444,6566,PREMIUM,5 Day/s,3075,18,3075,469,5775,GUJARAT,22.3035833,73.1976944,0,0,True,TAMILNADU,8.373930000000001,77.934463,1,0,True
11653,390021,628653,1,33.0,25.0,35.0,5775,2436,6786,PREMIUM,5 Day/s,3075,18,3075,469,5775,GUJARAT,22.3035833,73.1976944,0,0,True,TAMILNADU,8.373930000000001,77.934463,1,0,True
11654,251001,305021,1,22.86,15.24,7.62,530,495,6671,PREMIUM,6 Day/s,435,18,435,66,531,UTTARPRADESH,29.4688305,77.7094065,0,0,False,RAJASTHAN,26.6003293,74.6105123,0,0,True
11655,251001,305021,1,22.86,15.24,7.62,530,681,17969,PREMIUM,6 Day/s,435,18,435,66,681,UTTARPRADESH,29.4688305,77.7094065,0,0,False,RAJASTHAN,26.6003293,74.6105123,0,0,True
11656,670307,682035,1,21.0,10.1,15.5,657,220,13763,PREMIUM,1 Day/s,305,19,305,49,658,KERALA,12.127404,75.2165221,0,0,False,KERALA,9.9823889,76.2693056,0,0,True
11657,400078,682035,0,33.0,25.0,35.0,5775,2946,1638,PREMIUM,1 Day/s,3075,18,3075,469,5775,MAHARASHTRA,19.1495556,72.9346389,1,0,False,KERALA,9.9823889,76.2693056,0,0,True
11658,682035,670307,1,21.0,10.1,15.5,657,220,13763,PREMIUM,3 Day/s,305,19,305,49,658,KERALA,9.9823889,76.2693056,0,0,True,KERALA,12.127404,75.2165221,0,0,False
11659,682035,400078,0,33.0,25.0,35.0,5775,2946,1638,PREMIUM,1 Day/s,2820,19,2820,450,5775,KERALA,9.9823889,76.2693056,0,0,True,MAHARASHTRA,19.1495556,72.9346389,1,0,False
11660,576104,209625,0,68.58,33.02,35.56,16105,12902,15988,PREMIUM,8 Day/s,6545,18,6545,998,16106,KARNATAKA,13.35571485,74.78557265,1,0,False,UTTARPRADESH,27.389564,79.577338,0,0,False
11661,209625,576104,0,68.58,33.02,35.56,16105,12902,15988,PREMIUM,3 Day/s,6545,18,6545,998,16106,UTTARPRADESH,27.389564,79.577338,0,0,False,KARNATAKA,13.35571485,74.78557265,1,0,False
11662,506112,689626,1,30.0,30.0,10.0,1800,690,6335,PREMIUM,5 Day/s,695,18,695,106,1800,TELANGANA,17.69125,79.88938889,1,0,True,KERALA,9.33,76.36,0,0,True
11663,506112,689626,1,30.0,30.0,10.0,1800,1856,9691,PREMIUM,5 Day/s,695,18,695,106,1856,TELANGANA,17.69125,79.88938889,1,0,True,KERALA,9.33,76.36,0,0,True
11664,689626,506112,1,30.0,30.0,10.0,1800,690,6335,PREMIUM,5 Day/s,695,19,695,111,1800,KERALA,9.33,76.36,0,0,True,TELANGANA,17.69125,79.88938889,1,0,True
11665,689626,506112,1,30.0,30.0,10.0,1800,1856,9691,PREMIUM,5 Day/s,695,19,695,111,1856,KERALA,9.33,76.36,0,0,True,TELANGANA,17.69125,79.88938889,1,0,True
11666,517619,454552,1,48.1,40.4,38.9,15118,11311,8972,PREMIUM,9 Day/s,6160,18,6160,940,15119,ANDHRAPRADESH,13.69555495,79.60259049999999,0,0,True,MADHYAPRADESH,23.5881725,75.635446,0,0,True
11667,454552,517619,1,48.1,40.4,38.9,15118,11311,8972,PREMIUM,4 Day/s,6160,18,6160,940,15119,MADHYAPRADESH,23.5881725,75.635446,0,0,True,ANDHRAPRADESH,13.69555495,79.60259049999999,0,0,True
11668,799279,700109,1,17.7,10.1,10.1,361,540,15062,PREMIUM,3 Day/s,435,18,435,66,540,TRIPURA,24.3788333,92.1598056,0,1,False,WESTBENGAL,22.68,88.39,1,0,True
11669,782002,623701,1,33.0,25.0,35.0,5775,1476,15143,PREMIUM,6 Day/s,3075,18,3075,469,5775,ASSAM,26.35175,92.6782777,0,1,True,TAMILNADU,9.565,78.60499999999999,1,0,True
11670,782002,623701,1,33.0,25.0,35.0,5775,5636,23682,PREMIUM,6 Day/s,3075,18,3075,469,5775,ASSAM,26.35175,92.6782777,0,1,True,TAMILNADU,9.565,78.60499999999999,1,0,True
11671,641652,754024,1,21.0,10.1,15.5,657,745,16288,PREMIUM,9 Day/s,625,18,625,95,745,TAMILNADU,11.167488,77.315212,1,0,False,ODISHA,20.663356649999997,86.08819915000001,0,0,True
11672,590014,515766,1,30.0,30.0,10.0,1800,981,20031,PREMIUM,3 Day/s,695,18,695,106,1800,KARNATAKA,15.79,74.5108056,1,0,True,ANDHRAPRADESH,14.2,76.87,0,0,True
11673,590014,574243,1,22.0,11.5,7.5,380,358,2457,PREMIUM,3 Day/s,220,18,220,34,380,KARNATAKA,15.79,74.5108056,1,0,True,KARNATAKA,12.7386087,75.1025,1,0,True
11674,742149,490001,0,48.1,40.4,38.9,15118,16764,22186,PREMIUM,2 Day/s,6545,18,6545,998,16764,WESTBENGAL,24.1528,88.1461,1,0,False,CHHATTISGARH,21.188829,81.284707,0,0,False
11675,631001,208006,0,33.0,25.0,35.0,5775,1319,16926,PREMIUM,5 Day/s,3075,18,3075,469,5775,TAMILNADU,13.08555295,79.67644665,1,0,False,UTTARPRADESH,26.461125000000003,80.32638885,0,0,False
11676,208006,631001,0,33.0,25.0,35.0,5775,1319,16926,PREMIUM,4 Day/s,3075,18,3075,469,5775,UTTARPRADESH,26.461125000000003,80.32638885,0,0,False,TAMILNADU,13.08555295,79.67644665,1,0,False
11677,396020,283110,1,36.7,30.0,28.9,6363,3402,13431,PREMIUM,9 Day/s,3320,18,3320,506,6364,GUJARAT,20.5456525,72.9230085,0,0,True,UTTARPRADESH,27.0816089,77.6622026,0,0,True
11678,226014,400043,0,22.0,11.5,7.5,380,1091,7760,PREMIUM,1 Day/s,795,18,795,121,1091,UTTARPRADESH,26.7445,80.9388611,0,0,True,MAHARASHTRA,19.0104722,72.87354164999999,1,0,False
11679,415002,400043,0,33.7,32.2,18.0,3900,1495,11442,PREMIUM,1 Day/s,815,18,815,124,3907,MAHARASHTRA,17.691409,73.9916944,1,0,False,MAHARASHTRA,19.0104722,72.87354164999999,1,0,False
11680,415002,400043,0,33.7,32.2,18.0,3900,5814,17291,PREMIUM,1 Day/s,1155,18,1155,176,5814,MAHARASHTRA,17.691409,73.9916944,1,0,False,MAHARASHTRA,19.0104722,72.87354164999999,1,0,False
11681,400043,226014,0,22.0,11.5,7.5,380,1091,7760,PREMIUM,1 Day/s,870,18,870,133,1091,MAHARASHTRA,19.0104722,72.87354164999999,1,0,False,UTTARPRADESH,26.7445,80.9388611,0,0,True
11682,250342,636601,1,34.0,33.0,6.0,1347,216,13370,PREMIUM,4 Day/s,870,18,870,133,1347,UTTARPRADESH,29.180425,77.6105204,0,0,False,TAMILNADU,11.8061786,78.25207615,1,0,True
11683,636601,250342,1,34.0,33.0,6.0,1347,216,13370,PREMIUM,8 Day/s,870,18,870,133,1347,TAMILNADU,11.8061786,78.25207615,1,0,True,UTTARPRADESH,29.180425,77.6105204,0,0,False
11684,735133,390016,1,10.16,10.16,3.81,70,465,12392,PREMIUM,3 Day/s,380,18,380,58,465,WESTBENGAL,26.565,88.58,1,0,True,GUJARAT,22.3035833,73.1976944,0,0,True
11685,390016,735133,1,10.16,10.16,3.81,70,465,12392,PREMIUM,8 Day/s,380,18,380,58,465,GUJARAT,22.3035833,73.1976944,0,0,True,WESTBENGAL,26.565,88.58,1,0,True
11686,688013,273201,0,15.16,15.16,7.0,321,23,24270,PREMIUM,10 Day/s,380,19,380,61,322,KERALA,9.50419445,76.3427639,0,0,False,UTTARPRADESH,26.650797,83.585609,0,0,True
11687,688013,273201,0,15.16,15.16,7.0,321,336,7048,PREMIUM,10 Day/s,380,19,380,61,336,KERALA,9.50419445,76.3427639,0,0,False,UTTARPRADESH,26.650797,83.585609,0,0,True
11688,301408,412219,0,27.7,20.9,22.5,2605,2914,17430,PREMIUM,3 Day/s,1605,18,1605,245,2914,RAJASTHAN,27.242117,76.6149439,0,0,False,MAHARASHTRA,18.4343816,74.467355,1,0,False
11689,412219,301408,0,27.7,20.9,22.5,2605,2914,17430,PREMIUM,5 Day/s,1605,18,1605,245,2914,MAHARASHTRA,18.4343816,74.467355,1,0,False,RAJASTHAN,27.242117,76.6149439,0,0,False
11690,691552,305407,1,10.16,10.16,3.81,70,81,7875,PREMIUM,7 Day/s,380,19,380,61,81,KERALA,9.1,76.66,0,0,True,RAJASTHAN,25.76,75.23,0,0,True
11691,305407,691552,1,10.16,10.16,3.81,70,81,7875,PREMIUM,6 Day/s,380,18,380,58,81,RAJASTHAN,25.76,75.23,0,0,True,KERALA,9.1,76.66,0,0,True
11692,518401,262721,1,68.58,33.02,35.56,16105,13329,16401,PREMIUM,9 Day/s,6545,18,6545,998,16106,ANDHRAPRADESH,15.84211111,78.135430555,0,0,False,UTTARPRADESH,27.85,80.845,0,0,True
11693,689503,454111,1,55.0,45.0,41.0,20295,8772,18859,PREMIUM,7 Day/s,8085,19,8085,1291,20295,KERALA,9.24,76.68,0,0,True,MADHYAPRADESH,22.864676,75.077906,0,0,True
11694,454111,689503,1,55.0,45.0,41.0,20295,8772,18859,PREMIUM,3 Day/s,8085,18,8085,1233,20295,MADHYAPRADESH,22.864676,75.077906,0,0,True,KERALA,9.24,76.68,0,0,True
11695,781005,143004,1,21.7,11.5,6.6,329,875,15978,PREMIUM,3 Day/s,625,18,625,95,875,ASSAM,26.15058165,91.7848028,0,1,True,PUNJAB,31.6386,74.8826,0,0,True
11696,781005,686011,1,55.0,45.0,41.0,20295,7577,7577,PREMIUM,4 Day/s,8085,18,8085,1233,20295,ASSAM,26.15058165,91.7848028,0,1,True,KERALA,12.5467,76.5333,0,0,True
11697,143004,781005,1,21.7,11.5,6.6,329,875,15978,PREMIUM,3 Day/s,625,18,625,95,875,PUNJAB,31.6386,74.8826,0,0,True,ASSAM,26.15058165,91.7848028,0,1,True
11698,686011,781005,1,55.0,45.0,41.0,20295,7577,7577,PREMIUM,3 Day/s,8085,19,8085,1291,20295,KERALA,12.5467,76.5333,0,0,True,ASSAM,26.15058165,91.7848028,0,1,True
11699,535591,572129,0,34.0,33.0,6.0,1347,623,2862,PREMIUM,5 Day/s,565,18,565,86,1347,ANDHRAPRADESH,83.1737,18.5356,0,0,False,KARNATAKA,13.52083335,77.2352169,1,0,False
11700,202001,842001,0,21.0,10.1,15.5,657,1337,15925,PREMIUM,3 Day/s,870,18,870,133,1337,UTTARPRADESH,27.8879861,78.0713395,0,0,False,BIHAR,26.12620835,85.3707607,0,0,False
